기준일,성별,시도,시군구,읍면동,통화건수
20190721,남,서울특별시,강남구,개포동,12
20190721,여,서울특별시,강남구,역삼동,5
20190721,여,서울특별시,강남구,삼성동,5
20190721,여,서울특별시,강남구,논현동,8
20190721,여,서울특별시,강남구,개포동,5
20190721,여,서울특별시,강남구,대치동,5
20190721,여,서울특별시,강남구,수서동,5
20190721,여,서울특별시,강남구,청담동,5
20190721,여,서울특별시,강남구,수서동,5
20190721,여,서울특별시,강남구,논현동,6
20190721,남,서울특별시,강남구,개포동,5
20190721,남,서울특별시,강남구,도곡동,5
20190721,남,서울특별시,강남구,역삼동,6
20190721,남,서울특별시,강남구,역삼동,7
20190721,남,서울특별시,강남구,삼성동,5
20190721,남,서울특별시,강남구,개포동,5
20190721,남,서울특별시,강남구,개포동,5
20190721,남,서울특별시,강남구,도곡동,5
20190721,남,서울특별시,강남구,수서동,5
20190721,남,서울특별시,강남구,일원동,5
20190721,여,서울특별시,강남구,역삼동,7
20190721,여,서울특별시,강남구,개포동,6
20190721,남,서울특별시,강남구,삼성동,25
20190721,남,서울특별시,강남구,개포동,5
20190721,여,서울특별시,강남구,개포동,18
20190721,여,서울특별시,강남구,대치동,5
20190721,여,서울특별시,강남구,도곡동,5
20190721,여,서울특별시,강남구,일원동,5
20190721,여,서울특별시,강남구,역삼동,14
20190721,여,서울특별시,강남구,대치동,5
20190721,여,서울특별시,강남구,논현동,8
20190721,여,서울특별시,강남구,개포동,11
20190721,여,서울특별시,강남구,세곡동,5
20190721,여,서울특별시,강남구,수서동,5
20190721,남,서울특별시,강남구,개포동,10
20190721,남,서울특별시,강남구,도곡동,5
20190721,남,서울특별시,강남구,삼성동,22
20190721,남,서울특별시,강남구,수서동,5
20190721,남,서울특별시,강남구,일원동,5
20190721,여,서울특별시,강남구,역삼동,31
20190721,여,서울특별시,강남구,일원동,5
20190721,남,서울특별시,강남구,역삼동,34
20190721,남,서울특별시,강남구,삼성동,30
20190721,남,서울특별시,강남구,논현동,6
20190721,남,서울특별시,강남구,수서동,5
20190721,남,서울특별시,강남구,대치동,5
20190721,남,서울특별시,강남구,논현동,9
20190721,여,서울특별시,강남구,삼성동,5
20190721,여,서울특별시,강남구,논현동,5
20190721,여,서울특별시,강남구,수서동,5
20190721,여,서울특별시,강남구,삼성동,19
20190721,여,서울특별시,강남구,삼성동,59
20190721,여,서울특별시,강남구,논현동,27
20190721,여,서울특별시,강남구,일원동,5
20190721,여,서울특별시,강남구,역삼동,29
20190721,여,서울특별시,강남구,세곡동,5
20190721,여,서울특별시,강남구,삼성동,21
20190721,남,서울특별시,강남구,논현동,15
20190721,남,서울특별시,강남구,삼성동,29
20190721,남,서울특별시,강남구,신사동,5
20190721,남,서울특별시,강남구,역삼동,21
20190721,남,서울특별시,강남구,삼성동,13
20190721,여,서울특별시,강남구,논현동,13
20190721,여,서울특별시,강남구,개포동,10
20190721,여,서울특별시,강남구,일원동,5
20190721,여,서울특별시,강남구,역삼동,11
20190721,여,서울특별시,강남구,삼성동,12
20190721,여,서울특별시,강남구,개포동,8
20190721,여,서울특별시,강남구,신사동,5
20190721,남,서울특별시,강남구,수서동,5
20190721,남,서울특별시,강남구,논현동,5
20190721,남,서울특별시,강남구,역삼동,12
20190721,남,서울특별시,강남구,도곡동,5
20190721,남,서울특별시,강남구,논현동,6
20190721,남,서울특별시,강남구,논현동,15
20190721,남,서울특별시,강남구,역삼동,45
20190721,남,서울특별시,강동구,천호동,5
20190721,여,서울특별시,강동구,천호동,5
20190721,남,서울특별시,강동구,명일동,5
20190721,여,서울특별시,강동구,암사동,5
20190721,여,서울특별시,강동구,성내동,10
20190721,여,서울특별시,강동구,상일동,5
20190721,남,서울특별시,강동구,천호동,5
20190721,여,서울특별시,강동구,상일동,5
20190721,여,서울특별시,강동구,암사동,5
20190721,남,서울특별시,강동구,성내동,7
20190721,남,서울특별시,강동구,성내동,30
20190721,남,서울특별시,강동구,상일동,17
20190721,남,서울특별시,강동구,길동,5
20190721,남,서울특별시,강동구,상일동,15
20190721,여,서울특별시,강동구,상일동,6
20190721,남,서울특별시,강동구,천호동,5
20190721,여,서울특별시,강동구,암사동,5
20190721,여,서울특별시,강동구,성내동,27
20190721,남,서울특별시,강동구,천호동,5
20190721,남,서울특별시,강동구,성내동,31
20190721,여,서울특별시,강동구,암사동,5
20190721,여,서울특별시,강동구,성내동,64
20190721,여,서울특별시,강동구,상일동,14
20190721,여,서울특별시,강동구,상일동,9
20190721,남,서울특별시,강동구,상일동,8
20190721,남,서울특별시,강동구,성내동,24
20190721,여,서울특별시,강동구,성내동,9
20190721,여,서울특별시,강동구,성내동,30
20190721,남,서울특별시,강동구,성내동,10
20190721,남,서울특별시,강동구,성내동,24
20190721,남,서울특별시,강동구,상일동,12
20190721,남,서울특별시,강동구,상일동,8
20190721,여,서울특별시,강동구,암사동,5
20190721,여,서울특별시,강동구,천호동,5
20190721,여,서울특별시,강동구,상일동,31
20190721,남,서울특별시,강동구,길동,5
20190721,남,서울특별시,강동구,상일동,5
20190721,여,서울특별시,강동구,성내동,21
20190721,여,서울특별시,강동구,천호동,5
20190721,남,서울특별시,강북구,미아동,19
20190721,남,서울특별시,강북구,미아동,52
20190721,여,서울특별시,강북구,미아동,41
20190721,여,서울특별시,강북구,미아동,6
20190721,여,서울특별시,강북구,번동,22
20190721,남,서울특별시,강북구,우이동,5
20190721,여,서울특별시,강북구,미아동,98
20190721,남,서울특별시,강북구,미아동,19
20190721,남,서울특별시,강북구,번동,9
20190721,남,서울특별시,강북구,번동,7
20190721,남,서울특별시,강북구,미아동,11
20190721,남,서울특별시,강북구,번동,16
20190721,여,서울특별시,강북구,번동,5
20190721,여,서울특별시,강북구,번동,8
20190721,여,서울특별시,강북구,미아동,26
20190721,여,서울특별시,강북구,미아동,13
20190721,여,서울특별시,강북구,번동,16
20190721,남,서울특별시,강북구,번동,18
20190721,남,서울특별시,강북구,미아동,54
20190721,여,서울특별시,강북구,번동,12
20190721,여,서울특별시,강북구,미아동,58
20190721,남,서울특별시,강북구,번동,5
20190721,남,서울특별시,강북구,미아동,16
20190721,남,서울특별시,강북구,번동,16
20190721,남,서울특별시,강서구,등촌동,5
20190721,남,서울특별시,강서구,가양동,21
20190721,남,서울특별시,강서구,내발산동,24
20190721,남,서울특별시,강서구,화곡동,28
20190721,남,서울특별시,강서구,등촌동,10
20190721,남,서울특별시,강서구,방화동,5
20190721,남,서울특별시,강서구,가양동,28
20190721,남,서울특별시,강서구,등촌동,11
20190721,남,서울특별시,강서구,가양동,7
20190721,남,서울특별시,강서구,등촌동,13
20190721,남,서울특별시,강서구,화곡동,19
20190721,남,서울특별시,강서구,내발산동,7
20190721,남,서울특별시,강서구,등촌동,6
20190721,남,서울특별시,강서구,화곡동,14
20190721,여,서울특별시,강서구,가양동,5
20190721,여,서울특별시,강서구,등촌동,5
20190721,여,서울특별시,강서구,등촌동,13
20190721,여,서울특별시,강서구,방화동,5
20190721,남,서울특별시,강서구,내발산동,16
20190721,여,서울특별시,강서구,가양동,26
20190721,여,서울특별시,강서구,내발산동,31
20190721,여,서울특별시,강서구,방화동,5
20190721,여,서울특별시,강서구,화곡동,92
20190721,여,서울특별시,강서구,가양동,22
20190721,여,서울특별시,강서구,개화동,5
20190721,여,서울특별시,강서구,등촌동,11
20190721,여,서울특별시,강서구,가양동,20
20190721,여,서울특별시,강서구,등촌동,5
20190721,남,서울특별시,강서구,가양동,5
20190721,여,서울특별시,강서구,내발산동,26
20190721,여,서울특별시,강서구,화곡동,30
20190721,남,서울특별시,강서구,화곡동,32
20190721,남,서울특별시,강서구,내발산동,38
20190721,여,서울특별시,강서구,가양동,17
20190721,남,서울특별시,강서구,가양동,34
20190721,여,서울특별시,강서구,등촌동,19
20190721,여,서울특별시,강서구,내발산동,13
20190721,여,서울특별시,강서구,화곡동,15
20190721,여,서울특별시,강서구,내발산동,10
20190721,여,서울특별시,강서구,화곡동,20
20190721,여,서울특별시,강서구,화곡동,5
20190721,여,서울특별시,강서구,등촌동,23
20190721,남,서울특별시,강서구,화곡동,47
20190721,여,서울특별시,강서구,가양동,57
20190721,남,서울특별시,강서구,내발산동,23
20190721,남,서울특별시,강서구,화곡동,14
20190721,남,서울특별시,강서구,등촌동,12
20190721,여,서울특별시,강서구,방화동,5
20190721,여,서울특별시,강서구,화곡동,48
20190721,여,서울특별시,강서구,내발산동,74
20190721,여,서울특별시,강서구,내발산동,17
20190721,남,서울특별시,강서구,가양동,10
20190721,여,서울특별시,강서구,방화동,5
20190721,남,서울특별시,강서구,내발산동,45
20190721,여,서울특별시,관악구,봉천동,10
20190721,여,서울특별시,관악구,봉천동,75
20190721,남,서울특별시,관악구,봉천동,26
20190721,여,서울특별시,관악구,봉천동,33
20190721,남,서울특별시,관악구,신림동,5
20190721,여,서울특별시,관악구,신림동,7
20190721,여,서울특별시,관악구,봉천동,137
20190721,남,서울특별시,관악구,봉천동,101
20190721,남,서울특별시,관악구,봉천동,55
20190721,여,서울특별시,관악구,신림동,6
20190721,여,서울특별시,관악구,봉천동,86
20190721,남,서울특별시,관악구,신림동,5
20190721,여,서울특별시,관악구,신림동,5
20190721,남,서울특별시,관악구,봉천동,22
20190721,남,서울특별시,관악구,봉천동,122
20190721,여,서울특별시,관악구,봉천동,68
20190721,남,서울특별시,관악구,신림동,5
20190721,남,서울특별시,관악구,봉천동,126
20190721,여,서울특별시,관악구,신림동,5
20190721,여,서울특별시,관악구,신림동,5
20190721,남,서울특별시,광진구,구의동,5
20190721,남,서울특별시,광진구,자양동,5
20190721,남,서울특별시,광진구,능동,5
20190721,여,서울특별시,광진구,구의동,5
20190721,여,서울특별시,광진구,광장동,5
20190721,여,서울특별시,광진구,구의동,5
20190721,여,서울특별시,광진구,자양동,5
20190721,여,서울특별시,광진구,자양동,5
20190721,남,서울특별시,광진구,중곡동,5
20190721,여,서울특별시,광진구,구의동,5
20190721,여,서울특별시,광진구,중곡동,5
20190721,남,서울특별시,광진구,중곡동,5
20190721,여,서울특별시,광진구,능동,5
20190721,남,서울특별시,광진구,자양동,5
20190721,여,서울특별시,광진구,구의동,5
20190721,남,서울특별시,광진구,구의동,5
20190721,남,서울특별시,광진구,능동,5
20190721,여,서울특별시,광진구,자양동,5
20190721,남,서울특별시,구로구,개봉동,19
20190721,여,서울특별시,구로구,신도림동,10
20190721,여,서울특별시,구로구,신도림동,76
20190721,여,서울특별시,구로구,오류동,5
20190721,여,서울특별시,구로구,개봉동,19
20190721,여,서울특별시,구로구,개봉동,59
20190721,남,서울특별시,구로구,개봉동,6
20190721,남,서울특별시,구로구,신도림동,8
20190721,남,서울특별시,구로구,신도림동,10
20190721,남,서울특별시,구로구,개봉동,8
20190721,여,서울특별시,구로구,신도림동,13
20190721,여,서울특별시,구로구,개봉동,11
20190721,남,서울특별시,구로구,신도림동,45
20190721,남,서울특별시,구로구,궁동,5
20190721,여,서울특별시,구로구,개봉동,6
20190721,여,서울특별시,구로구,궁동,5
20190721,여,서울특별시,구로구,신도림동,19
20190721,여,서울특별시,구로구,가리봉동,5
20190721,여,서울특별시,구로구,오류동,5
20190721,남,서울특별시,구로구,개봉동,19
20190721,남,서울특별시,구로구,신도림동,19
20190721,남,서울특별시,구로구,신도림동,23
20190721,남,서울특별시,구로구,가리봉동,5
20190721,여,서울특별시,구로구,신도림동,41
20190721,여,서울특별시,구로구,궁동,5
20190721,여,서울특별시,구로구,구로동,5
20190721,여,서울특별시,구로구,구로동,5
20190721,여,서울특별시,구로구,개봉동,43
20190721,남,서울특별시,구로구,개봉동,49
20190721,남,서울특별시,구로구,신도림동,40
20190721,남,서울특별시,구로구,가리봉동,5
20190721,남,서울특별시,구로구,개봉동,32
20190721,여,서울특별시,구로구,궁동,5
20190721,남,서울특별시,구로구,궁동,5
20190721,여,서울특별시,구로구,구로동,5
20190721,여,서울특별시,구로구,신도림동,25
20190721,여,서울특별시,구로구,개봉동,31
20190721,남,서울특별시,금천구,독산동,5
20190721,남,서울특별시,금천구,가산동,9
20190721,남,서울특별시,금천구,독산동,5
20190721,남,서울특별시,금천구,가산동,13
20190721,남,서울특별시,금천구,시흥동,5
20190721,여,서울특별시,금천구,가산동,16
20190721,여,서울특별시,금천구,가산동,12
20190721,여,서울특별시,금천구,가산동,18
20190721,여,서울특별시,금천구,시흥동,5
20190721,여,서울특별시,금천구,시흥동,5
20190721,남,서울특별시,금천구,시흥동,5
20190721,남,서울특별시,금천구,가산동,5
20190721,남,서울특별시,금천구,가산동,14
20190721,여,서울특별시,금천구,독산동,5
20190721,여,서울특별시,금천구,시흥동,5
20190721,여,서울특별시,금천구,가산동,6
20190721,남,서울특별시,금천구,가산동,5
20190721,남,서울특별시,금천구,시흥동,5
20190721,남,서울특별시,금천구,가산동,5
20190721,여,서울특별시,금천구,시흥동,5
20190721,여,서울특별시,금천구,가산동,7
20190721,여,서울특별시,노원구,공릉동,11
20190721,여,서울특별시,노원구,공릉동,16
20190721,남,서울특별시,노원구,공릉동,44
20190721,여,서울특별시,노원구,상계동,20
20190721,여,서울특별시,노원구,공릉동,39
20190721,남,서울특별시,노원구,상계동,7
20190721,남,서울특별시,노원구,공릉동,23
20190721,남,서울특별시,노원구,상계동,64
20190721,남,서울특별시,노원구,공릉동,9
20190721,여,서울특별시,노원구,공릉동,70
20190721,여,서울특별시,노원구,중계동,6
20190721,여,서울특별시,노원구,중계동,5
20190721,여,서울특별시,노원구,상계동,42
20190721,남,서울특별시,노원구,중계동,5
20190721,남,서울특별시,노원구,상계동,24
20190721,여,서울특별시,노원구,공릉동,20
20190721,남,서울특별시,노원구,공릉동,9
20190721,남,서울특별시,노원구,공릉동,53
20190721,남,서울특별시,노원구,공릉동,26
20190721,남,서울특별시,노원구,상계동,9
20190721,여,서울특별시,노원구,상계동,10
20190721,여,서울특별시,노원구,상계동,107
20190721,여,서울특별시,노원구,하계동,5
20190721,여,서울특별시,노원구,상계동,49
20190721,여,서울특별시,노원구,상계동,22
20190721,남,서울특별시,노원구,중계동,5
20190721,남,서울특별시,노원구,상계동,41
20190721,남,서울특별시,노원구,상계동,32
20190721,여,서울특별시,노원구,공릉동,29
20190721,남,서울특별시,도봉구,쌍문동,5
20190721,남,서울특별시,도봉구,방학동,5
20190721,남,서울특별시,도봉구,도봉동,5
20190721,남,서울특별시,도봉구,방학동,5
20190721,남,서울특별시,도봉구,쌍문동,5
20190721,여,서울특별시,도봉구,쌍문동,5
20190721,여,서울특별시,도봉구,방학동,5
20190721,여,서울특별시,도봉구,방학동,5
20190721,남,서울특별시,도봉구,쌍문동,5
20190721,남,서울특별시,도봉구,쌍문동,5
20190721,여,서울특별시,도봉구,쌍문동,5
20190721,남,서울특별시,도봉구,쌍문동,5
20190721,여,서울특별시,도봉구,쌍문동,5
20190721,여,서울특별시,도봉구,쌍문동,5
20190721,남,서울특별시,동대문구,제기동,5
20190721,여,서울특별시,동대문구,장안동,11
20190721,여,서울특별시,동대문구,답십리동,5
20190721,여,서울특별시,동대문구,신설동,5
20190721,남,서울특별시,동대문구,제기동,20
20190721,여,서울특별시,동대문구,장안동,5
20190721,남,서울특별시,동대문구,제기동,9
20190721,여,서울특별시,동대문구,휘경동,5
20190721,여,서울특별시,동대문구,장안동,25
20190721,여,서울특별시,동대문구,답십리동,5
20190721,여,서울특별시,동대문구,제기동,12
20190721,여,서울특별시,동대문구,답십리동,5
20190721,남,서울특별시,동대문구,장안동,5
20190721,여,서울특별시,동대문구,제기동,10
20190721,여,서울특별시,동대문구,장안동,6
20190721,여,서울특별시,동대문구,제기동,10
20190721,여,서울특별시,동대문구,전농동,5
20190721,남,서울특별시,동대문구,장안동,12
20190721,남,서울특별시,동대문구,제기동,15
20190721,남,서울특별시,동대문구,장안동,18
20190721,남,서울특별시,동대문구,전농동,5
20190721,남,서울특별시,동대문구,제기동,18
20190721,여,서울특별시,동대문구,제기동,14
20190721,남,서울특별시,동대문구,장안동,13
20190721,여,서울특별시,동대문구,답십리동,5
20190721,여,서울특별시,동대문구,장안동,6
20190721,여,서울특별시,동대문구,제기동,9
20190721,여,서울특별시,동대문구,제기동,5
20190721,남,서울특별시,동대문구,장안동,5
20190721,남,서울특별시,동대문구,전농동,5
20190721,여,서울특별시,동작구,노량진동,5
20190721,남,서울특별시,동작구,노량진동,5
20190721,여,서울특별시,동작구,사당동,5
20190721,남,서울특별시,동작구,본동,5
20190721,남,서울특별시,동작구,사당동,5
20190721,여,서울특별시,동작구,노량진동,5
20190721,여,서울특별시,동작구,본동,5
20190721,여,서울특별시,동작구,상도동,5
20190721,여,서울특별시,동작구,노량진동,5
20190721,남,서울특별시,동작구,상도1동,5
20190721,남,서울특별시,동작구,상도1동,5
20190721,남,서울특별시,동작구,상도1동,5
20190721,여,서울특별시,동작구,상도1동,5
20190721,남,서울특별시,동작구,사당동,5
20190721,남,서울특별시,동작구,노량진동,5
20190721,여,서울특별시,동작구,본동,5
20190721,남,서울특별시,동작구,상도동,5
20190721,남,서울특별시,동작구,본동,5
20190721,남,서울특별시,동작구,노량진동,5
20190721,남,서울특별시,동작구,본동,5
20190721,남,서울특별시,동작구,사당동,5
20190721,여,서울특별시,동작구,대방동,5
20190721,여,서울특별시,동작구,본동,5
20190721,여,서울특별시,동작구,노량진동,5
20190721,여,서울특별시,동작구,본동,5
20190721,남,서울특별시,마포구,동교동,5
20190721,남,서울특별시,마포구,망원동,5
20190721,남,서울특별시,마포구,합정동,6
20190721,여,서울특별시,마포구,합정동,8
20190721,여,서울특별시,마포구,망원동,5
20190721,여,서울특별시,마포구,마포동,5
20190721,남,서울특별시,마포구,마포동,5
20190721,남,서울특별시,마포구,상암동,5
20190721,남,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,상암동,5
20190721,여,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,마포동,5
20190721,남,서울특별시,마포구,합정동,9
20190721,여,서울특별시,마포구,상암동,6
20190721,여,서울특별시,마포구,동교동,5
20190721,남,서울특별시,마포구,상암동,6
20190721,남,서울특별시,마포구,상암동,10
20190721,여,서울특별시,마포구,상암동,6
20190721,남,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,합정동,9
20190721,남,서울특별시,마포구,동교동,5
20190721,여,서울특별시,마포구,대흥동,5
20190721,남,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,상암동,24
20190721,남,서울특별시,마포구,상암동,12
20190721,남,서울특별시,마포구,상암동,14
20190721,여,서울특별시,마포구,마포동,5
20190721,여,서울특별시,마포구,대흥동,5
20190721,여,서울특별시,마포구,신수동,5
20190721,여,서울특별시,마포구,상암동,13
20190721,남,서울특별시,마포구,합정동,5
20190721,남,서울특별시,마포구,상암동,5
20190721,여,서울특별시,마포구,공덕동,5
20190721,여,서울특별시,마포구,상암동,20
20190721,여,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,합정동,8
20190721,여,서울특별시,마포구,합정동,5
20190721,여,서울특별시,마포구,마포동,5
20190721,남,서울특별시,마포구,노고산동,5
20190721,여,서울특별시,서대문구,남가좌동,5
20190721,여,서울특별시,서대문구,북가좌동,5
20190721,여,서울특별시,서대문구,홍제동,35
20190721,남,서울특별시,서대문구,남가좌동,5
20190721,남,서울특별시,서대문구,대현동,14
20190721,남,서울특별시,서대문구,연희동,31
20190721,여,서울특별시,서대문구,홍제동,8
20190721,여,서울특별시,서대문구,연희동,6
20190721,남,서울특별시,서대문구,북가좌동,5
20190721,남,서울특별시,서대문구,연희동,5
20190721,여,서울특별시,서대문구,대현동,5
20190721,여,서울특별시,서대문구,북가좌동,5
20190721,여,서울특별시,서대문구,연희동,29
20190721,남,서울특별시,서대문구,연희동,26
20190721,남,서울특별시,서대문구,북가좌동,5
20190721,남,서울특별시,서대문구,홍제동,14
20190721,남,서울특별시,서대문구,대현동,5
20190721,남,서울특별시,서대문구,북가좌동,5
20190721,남,서울특별시,서대문구,홍은동,5
20190721,남,서울특별시,서대문구,홍제동,7
20190721,남,서울특별시,서대문구,대현동,11
20190721,남,서울특별시,서대문구,연희동,28
20190721,남,서울특별시,서대문구,대현동,20
20190721,남,서울특별시,서대문구,북아현동,5
20190721,남,서울특별시,서대문구,홍제동,22
20190721,남,서울특별시,서대문구,북가좌동,5
20190721,남,서울특별시,서대문구,북아현동,5
20190721,남,서울특별시,서대문구,홍제동,21
20190721,남,서울특별시,서대문구,대현동,9
20190721,남,서울특별시,서대문구,연희동,6
20190721,남,서울특별시,서대문구,홍제동,18
20190721,남,서울특별시,서대문구,대현동,5
20190721,남,서울특별시,서대문구,연희동,8
20190721,남,서울특별시,서대문구,홍제동,12
20190721,여,서울특별시,서대문구,연희동,5
20190721,여,서울특별시,서대문구,홍제동,5
20190721,여,서울특별시,서대문구,연희동,16
20190721,여,서울특별시,서대문구,홍제동,14
20190721,여,서울특별시,서대문구,대현동,8
20190721,여,서울특별시,서대문구,홍제동,27
20190721,여,서울특별시,서대문구,대현동,22
20190721,여,서울특별시,서대문구,연희동,45
20190721,여,서울특별시,서대문구,대현동,12
20190721,여,서울특별시,서대문구,연희동,22
20190721,여,서울특별시,서대문구,홍제동,18
20190721,여,서울특별시,서대문구,대현동,8
20190721,남,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,양재동,5
20190721,여,서울특별시,서초구,반포동,5
20190721,여,서울특별시,서초구,양재동,8
20190721,여,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,반포동,6
20190721,남,서울특별시,서초구,반포동,11
20190721,남,서울특별시,서초구,방배동,46
20190721,여,서울특별시,서초구,양재동,9
20190721,여,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,반포동,41
20190721,남,서울특별시,서초구,반포동,9
20190721,남,서울특별시,서초구,서초동,9
20190721,여,서울특별시,서초구,반포동,11
20190721,여,서울특별시,서초구,방배동,22
20190721,여,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,양재동,8
20190721,남,서울특별시,서초구,방배동,39
20190721,남,서울특별시,서초구,양재동,8
20190721,여,서울특별시,서초구,반포동,21
20190721,여,서울특별시,서초구,내곡동,5
20190721,남,서울특별시,서초구,반포동,7
20190721,남,서울특별시,서초구,방배동,27
20190721,남,서울특별시,서초구,서초동,5
20190721,남,서울특별시,서초구,반포동,5
20190721,여,서울특별시,서초구,양재동,12
20190721,여,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,방배동,45
20190721,여,서울특별시,서초구,양재동,21
20190721,남,서울특별시,서초구,방배동,10
20190721,남,서울특별시,서초구,양재동,11
20190721,남,서울특별시,서초구,서초동,5
20190721,남,서울특별시,서초구,양재동,15
20190721,남,서울특별시,서초구,반포동,20
20190721,여,서울특별시,서초구,방배동,9
20190721,남,서울특별시,서초구,양재동,5
20190721,남,서울특별시,서초구,방배동,5
20190721,남,서울특별시,서초구,서초동,5
20190721,남,서울특별시,서초구,양재동,6
20190721,남,서울특별시,서초구,양재동,5
20190721,여,서울특별시,서초구,방배동,64
20190721,남,서울특별시,서초구,방배동,43
20190721,여,서울특별시,서초구,서초동,5
20190721,여,서울특별시,서초구,방배동,21
20190721,여,서울특별시,서초구,반포동,7
20190721,여,서울특별시,서초구,잠원동,5
20190721,여,서울특별시,서초구,방배동,9
20190721,남,서울특별시,서초구,반포동,6
20190721,남,서울특별시,성동구,마장동,5
20190721,여,서울특별시,성동구,행당동,5
20190721,여,서울특별시,성동구,옥수동,12
20190721,여,서울특별시,성동구,성수동2가,31
20190721,남,서울특별시,성동구,성수동2가,11
20190721,여,서울특별시,성동구,옥수동,10
20190721,남,서울특별시,성동구,옥수동,5
20190721,남,서울특별시,성동구,성수동2가,47
20190721,여,서울특별시,성동구,성수동2가,43
20190721,여,서울특별시,성동구,옥수동,5
20190721,여,서울특별시,성동구,옥수동,6
20190721,남,서울특별시,성동구,옥수동,8
20190721,남,서울특별시,성동구,성수동2가,31
20190721,여,서울특별시,성동구,성수동2가,56
20190721,여,서울특별시,성동구,옥수동,5
20190721,남,서울특별시,성동구,성수동2가,21
20190721,남,서울특별시,성동구,금호동2가,5
20190721,여,서울특별시,성동구,옥수동,5
20190721,남,서울특별시,성동구,옥수동,8
20190721,남,서울특별시,성동구,성수동2가,68
20190721,남,서울특별시,성동구,하왕십리동,5
20190721,남,서울특별시,성동구,옥수동,10
20190721,남,서울특별시,성동구,성수동2가,64
20190721,남,서울특별시,성동구,금호동2가,5
20190721,여,서울특별시,성동구,성수동2가,104
20190721,남,서울특별시,성동구,옥수동,10
20190721,여,서울특별시,성동구,성수동2가,22
20190721,여,서울특별시,성동구,성수동2가,5
20190721,여,서울특별시,성동구,행당동,5
20190721,여,서울특별시,성북구,동선동2가,5
20190721,남,서울특별시,성북구,종암동,5
20190721,남,서울특별시,성북구,정릉동,5
20190721,남,서울특별시,성북구,성북동,5
20190721,남,서울특별시,성북구,동선동1가,5
20190721,여,서울특별시,성북구,삼선동5가,5
20190721,여,서울특별시,성북구,석관동,5
20190721,여,서울특별시,성북구,삼선동5가,5
20190721,여,서울특별시,성북구,돈암동,5
20190721,남,서울특별시,성북구,종암동,5
20190721,여,서울특별시,성북구,하월곡동,5
20190721,남,서울특별시,성북구,정릉동,5
20190721,여,서울특별시,성북구,성북동,5
20190721,남,서울특별시,성북구,종암동,5
20190721,남,서울특별시,성북구,동선동2가,18
20190721,남,서울특별시,성북구,돈암동,5
20190721,여,서울특별시,성북구,삼선동5가,5
20190721,여,서울특별시,성북구,성북동,5
20190721,남,서울특별시,성북구,정릉동,5
20190721,여,서울특별시,성북구,동선동2가,22
20190721,남,서울특별시,성북구,동선동2가,9
20190721,남,서울특별시,성북구,돈암동,5
20190721,남,서울특별시,성북구,안암동5가,5
20190721,남,서울특별시,성북구,정릉동,5
20190721,남,서울특별시,성북구,하월곡동,5
20190721,여,서울특별시,성북구,동선동2가,11
20190721,여,서울특별시,성북구,종암동,5
20190721,여,서울특별시,성북구,동선동2가,13
20190721,남,서울특별시,성북구,삼선동5가,5
20190721,남,서울특별시,성북구,동선동2가,14
20190721,남,서울특별시,성북구,동선동2가,25
20190721,남,서울특별시,성북구,성북동,5
20190721,남,서울특별시,성북구,삼선동5가,5
20190721,남,서울특별시,성북구,동선동2가,40
20190721,여,서울특별시,성북구,동선동2가,30
20190721,여,서울특별시,성북구,종암동,5
20190721,남,서울특별시,성북구,삼선동5가,5
20190721,남,서울특별시,성북구,동선동2가,5
20190721,여,서울특별시,성북구,하월곡동,5
20190721,여,서울특별시,성북구,장위동,5
20190721,여,서울특별시,성북구,안암동5가,5
20190721,여,서울특별시,성북구,삼선동5가,5
20190721,여,서울특별시,성북구,동선동2가,64
20190721,여,서울특별시,성북구,돈암동,5
20190721,여,서울특별시,성북구,종암동,5
20190721,여,서울특별시,성북구,정릉동,5
20190721,여,서울특별시,성북구,돈암동,5
20190721,남,서울특별시,송파구,가락동,16
20190721,여,서울특별시,송파구,풍납동,5
20190721,여,서울특별시,송파구,송파동,43
20190721,여,서울특별시,송파구,풍납동,5
20190721,남,서울특별시,송파구,송파동,61
20190721,남,서울특별시,송파구,마천동,5
20190721,남,서울특별시,송파구,가락동,18
20190721,여,서울특별시,송파구,송파동,18
20190721,남,서울특별시,송파구,가락동,5
20190721,남,서울특별시,송파구,잠실동,5
20190721,남,서울특별시,송파구,가락동,10
20190721,남,서울특별시,송파구,송파동,26
20190721,남,서울특별시,송파구,신천동,5
20190721,여,서울특별시,송파구,송파동,69
20190721,여,서울특별시,송파구,가락동,18
20190721,여,서울특별시,송파구,풍납동,5
20190721,여,서울특별시,송파구,오금동,5
20190721,여,서울특별시,송파구,송파동,26
20190721,남,서울특별시,송파구,풍납동,5
20190721,남,서울특별시,송파구,송파동,19
20190721,여,서울특별시,송파구,가락동,7
